id,meta.type,meta.reviewStatus,meta.reviewLog,meta.reviewedBy,meta.parentId,meta.localId,label.fullName.de,label.fullName.en,label.abbreviatedName.de,label.abbreviatedName.en,label.acronym.de,label.acronym.en,description.de,description.en,head,links.homepage.de,links.homepage.en,headLiteral,partOf,meta.organizationalLevel,peopleCount.uniqueProfessors.physicist.female,peopleCount.uniqueProfessors.physicist.male,peopleCount.uniqueProfessors.physicist.other,peopleCount.uniqueProfessors.engineer.female,peopleCount.uniqueProfessors.engineer.male,peopleCount.uniqueProfessors.engineer.other,peopleCount.uniqueProfessors.other.female,peopleCount.uniqueProfessors.other.male,peopleCount.uniqueProfessors.other.other,peopleCount.uniqueSeniorResearchers.physicist.female,peopleCount.uniqueSeniorResearchers.physicist.male,peopleCount.uniqueSeniorResearchers.physicist.other,peopleCount.uniqueSeniorResearchers.engineer.female,peopleCount.uniqueSeniorResearchers.engineer.male,peopleCount.uniqueSeniorResearchers.engineer.other,peopleCount.uniqueSeniorResearchers.other.female,peopleCount.uniqueSeniorResearchers.other.male,peopleCount.uniqueSeniorResearchers.other.other,peopleCount.uniquePostDocs.physicist.female,peopleCount.uniquePostDocs.physicist.male,peopleCount.uniquePostDocs.physicist.other,peopleCount.uniquePostDocs.engineer.female,peopleCount.uniquePostDocs.engineer.male,peopleCount.uniquePostDocs.engineer.other,peopleCount.uniquePostDocs.other.female,peopleCount.uniquePostDocs.other.male,peopleCount.uniquePostDocs.other.other,peopleCount.uniquePhdStudents.physicist.female,peopleCount.uniquePhdStudents.physicist.male,peopleCount.uniquePhdStudents.physicist.other,peopleCount.uniquePhdStudents.engineer.female,peopleCount.uniquePhdStudents.engineer.male,peopleCount.uniquePhdStudents.engineer.other,peopleCount.uniquePhdStudents.other.female,peopleCount.uniquePhdStudents.other.male,peopleCount.uniquePhdStudents.other.other,peopleCount.uniqueMasterStudents.physicist.female,peopleCount.uniqueMasterStudents.physicist.male,peopleCount.uniqueMasterStudents.physicist.other,peopleCount.uniqueMasterStudents.engineer.female,peopleCount.uniqueMasterStudents.engineer.male,peopleCount.uniqueMasterStudents.engineer.other,peopleCount.uniqueMasterStudents.other.female,peopleCount.uniqueMasterStudents.other.male,peopleCount.uniqueMasterStudents.other.other,peopleCount.uniqueBachelorStudents.physicist.female,peopleCount.uniqueBachelorStudents.physicist.male,peopleCount.uniqueBachelorStudents.physicist.other,peopleCount.uniqueBachelorStudents.engineer.female,peopleCount.uniqueBachelorStudents.engineer.male,peopleCount.uniqueBachelorStudents.engineer.other,peopleCount.uniqueBachelorStudents.other.female,peopleCount.uniqueBachelorStudents.other.male,peopleCount.uniqueBachelorStudents.other.other
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/lib,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,lib,Abteilung: Laser-Ionenbeschleunigung,Department: Laser ion acceleration,,,,,,,,,,Karl Zeil,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/leb,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,leb,Abteilung: Laser-Elek­tronen­ Beschleuni­gung,Department: Laser-electron acceleration,,,,,,,,,,Arie Irman,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/radioonkologie/medizinphysik,/organization/working-group,01: in preparation,,krause.mechthild,/hzdr/radioonkologie,medizinphysik,Abteilung: Medizinische Strahlen­physik,Department: Medical radiation physics,,,,,,,,https://www.hzdr.de/db/Cms?pNid=561,https://www.hzdr.de/db/Cms?pNid=561, Prof. Christian Richter,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/gsi/acc/aco/inn,/organization/working-group,01: in preparation,,aßmann.ralph,/gsi/acc/aco,inn,Gruppe: Netzwerke und Infrastruktur,Networks and IT-Infrastructure Group,ACC/ACO/INN,ACC/ACO/INN,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/in,https://www.gsi.de/en/work/project_management_fair/commons/control_systems/in,,/gsi,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/hzdr/strahlenphysik/kernphysik/nukleare-astrophysik,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/kernphysik,nukleare-astrophysik,Abteilung: Nukleare Astrophysik,Department: Nuclear Astrophysics,,,,,,,,,,Prof. Dr. Daniel Bemmerer,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/kernphysik/kernphysikalische-daten,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/kernphysik,kernphysikalische-daten,Abteilung: Kernphysikalische Daten für Wissen­schaft und Technik,Department: Nuclear physics data for science and technology,,,,,,,,,,Prof. Dr. Daniel Bemmerer,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/gsi/acc/aph/ope,/organization/working-group,01: in preparation,,aßmann.ralph,/gsi/acc/aph,ope,Gruppe: Betriebsleitung,Group: Operation Department,ACC/OPE,ACC/OPE,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,/gsi,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/hzdr/strahlenphysik/kernphysik/pas,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/kernphysik,pas,Abteilung: Posi­tronen­-Annihilations-Spektroskopie,Department: Positron annihilation spectroscopy,,,,,,,,,,Dr. Andreas Wagner,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/apt,/organization/working-group,01: in preparation,,jankowiak.andreas,/hzb/be,apt,Abteilung: Protonentherapie,Department: Protons for Therapy,PT,PT,,,,,,https://www.helmholtz-berlin.de/forschung/oe/be/protonentherapie/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/protonentherapie/index_en.html,Prof. Dr. Andrea Denker,/hzb,05 working group,1,,,1,1,,,,,2,2,2,2,2,2,,,,0,0,0,0,0,0,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/tu-darmstadt/institut-kernphysik/ag-roth,/organization/working-group,01: in preparation,,arnold.michaela,/tu-darmstadt/institut-kernphysik,ag-roth,Gruppe Roth,Group Roth,AGR,AGR,,,Laser- und Plasmaphysik,Laser and plasma physics,markus.roth,https://www.ikp.tu-darmstadt.de/forschung_kernphysik/gruppen_kernphysik/experiment/ag_m_roth/index.de.jsp,,,/tu-darmstadt,05 working group,1,,,,,,,,,1,1,1,,,,,,,1,1,1,1,1,1,,,,11,11,11,11,11,11,,,,2,2,2,2,2,2,,,,2,2,2,2,2,2,,,
/kit/division-5/ibpt/sst,/organization/working-group,01: in preparation,,härer.bastian,/kit/division-5/ibpt,sst,Gruppe: Superconducting System Technology,Research Group Supraleitende Systemtechnologie,SST,SST,,,,,,https://www.ibpt.kit.edu/RG_sst.php,https://www.ibpt.kit.edu/RG_sst.php,Prof. Dr.-Ing. Steffen Grohmann,/kit,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,2,2,2,2,2,2,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,
/hzb/be/ias,/organization/working-group,01: in preparation,,jankowiak.andreas,/hzb/be,ias,Abteilung: Wissenschaft und Technologie von Beschleunigungssystemen,Department: Science and Technology of Accelerating Systems,IAS,IAS,,,,,knobloch.jens,https://www.helmholtz-berlin.de/forschung/oe/be/science-technology-accelerating-systems/index_de.html,https://www.helmholtz-berlin.de/forschung/oe/be/science-technology-accelerating-systems/index_de.html,,/hzb,05 working group,2,,,2,2,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,5,5,5,5,5,5,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/wi,/organization/formal-organization/department,01: in preparation,,jankowiak.andreas,/hzb,wi,Bereich: Wissenschaftliche Instrumentierung und Unterstützung,Division: Scientific Instrumentation and Support,WI,WI,,,,,,https://www.helmholtz-berlin.de/forschung/oe/wi/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/wi/index_en.html,,/hzb,03 working group cluster,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hzb/be/ia/srbp,/organization/working-group,01: in preparation,,jankowiak.andreas,/hzb/be/ia,srbp,Gruppe: Speicherringe und Strahlphysik,Group: Storage Rings and Beam Physics,SRBP,SRBP,,,,,,,,Dr. Markus Ries,/hzb,05 working group,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hibef/starkfeld-qed,/organization/working-group,01: in preparation,,schramm.ullrich,/hzdr/strahlenphysik/hibef,starkfeld-qed,Abteilung: Starkfeld-QED,Department: Strong-field QED,,,,,"Ein typisches Gedankenexperiment ist der Oszillatoreffekt: Wenn ein äußeres elektrisches Feld stark genug ist, um ein virtuelles Teilchen-Antiteilchen-Paar so zu trennen, dass die verrichtete Arbeit der Ruheenergie entspricht, dann wird das Paar aufgrund der Masse-Energie-Äquivalenz real. Materie könnte also aus dem Nichts erzeugt werden.","A typical thought experiment is the oscillator effect: if an external electric field is strong enough to separate a virtual particle-antiparticle pair in such a way that the work performed corresponds to the rest energy, then the pair becomes real due to the mass-energy equivalence. Matter could therefore be created out of nothing.",,,,Dr. Hans-Peter Schlenvoigt,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/gsi/acc/aco/ser,/organization/working-group,01: in preparation,,aßmann.ralph,/gsi/acc/aco,ser,Gruppe: Systemdienste,System Services Group,ACC/ACO/TOS,ACC/ACO/TOS,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/software-services-group-ser,https://www.gsi.de/en/work/project_management_fair/commons/control-systems/ser-group,,/gsi,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/hzdr/radiopharmazeutische-krebsforschung/targetry,/organization/working-group,01: in preparation,,kopka.klaus,/hzdr/radiopharmazeutische-krebsforschung,targetry,"Abteilung: Targetry, Target Chemie und Radiopharmazie","Department: Targetry, target chemistry and radiopharmacy",,,,,,,,https://www.hzdr.de/db/Cms?pNid=1778,https://www.hzdr.de/db/Cms?pNid=1778,Dr. Martin Kreller,/hzdr,05 working group,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/cfel/ufox/th,/organization/working-group,01: in preparation,,kärtner.franz-x.,/cfel/ufox,th,Team: Terahertz Acceleration Team,Team: Terahertz Acceleration,UFOX-THz,UFOX-THz,,,,,,https://ufox.cfel.de/research/terahertz_acceleration/,https://ufox.cfel.de/research/terahertz_acceleration/,,/cfel,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/gsi/acc/aco/tos,/organization/working-group,01: in preparation,,aßmann.ralph,/gsi/acc/aco,tos,Gruppe: Timing,Timing Group,ACC/ACO/TOS,ACC/ACO/TOS,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/tg,https://www.gsi.de/en/work/gesamtprojektleitung_fair/commons/control_systems/tg,,/gsi,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/gsi/acc/aph/ecr,/organization/working-group,01: in preparation,,aßmann.ralph,/gsi/acc/aph,ecr,Gruppe: ECR,Group: ECR,ACC/IOS/ECR,ACC/IOS/ECR,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,/gsi,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/cfel/ufox,/organization/formal-organization/department,01: in preparation,,kärtner.franz-x.,/cfel,ufox,Gruppe: Ultrafast Optics and X-rays,Group: Ultrafast Optics and X-rays,UFOX,UFOX,,,,,kärtner.franz-x.,https://ufox.cfel.de/,https://ufox.cfel.de/,,/cfel,03 working group cluster,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hzb/wi/aund,/organization/working-group,01: in preparation,,jankowiak.andreas,/hzb/wi,aund,Gruppe: Undulatoren,Group: Undulators,UND,UND,,,,,meseck.atoosa,https://www.helmholtz-berlin.de/forschung/oe/wi/undulators/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/wi/undulators/index_en.html,Prof. Dr. Atoosa Meseck,/hzb,05 working group,1,,,1,1,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/desy/mbb,/organization/working-group,02: in prereview,,leemans.wim,/desy,mbb,Gruppe Beschleunigerbetrieb,Accelerator Operation Group,DESY-MBB,DESY-MBB,,,,,,https://mbb.desy.de/,https://mbb.desy.de/,,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/desy/m/mpy,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mpy,Gruppe: Beschleunigerphysik,Group: Accelerator physics,DESY-MPY,DESY-MPY,,,,,,https://mpy.desy.de/,https://mpy.desy.de/,Stefan Choroba,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/desy/z-beschleunigerphysik,/organization/formal-organization/department,02: in prereview,,leemans.wim,/desy,z-beschleunigerphysik,Beschleunigerphysik Zeuthen ,Accelerator Physics Zeuthen ,DESY-Z-BESCHLEUNIGER,DESY-Z-BESCHLEUNIGER,,,,,leemans.wim,https://www.desy.de/forschung/beschleuniger/index_ger.html,https://www.desy.de/forschung/beschleuniger/index_ger.html,,/desy,03 working group cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop1,/organization/formal-organization/sub-department,02: in prereview,,härer.bastian,/kit/division-5/ibpt,ardop1,Abteilung: Beschleuniger-Forschung und -Entwicklung + Betrieb I,Department: Accelerator Research and Development + Operations I,ARD+Op1,ARD+Op1,,,,,fuchs.matthias,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,03 working group cluster,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kit/division-5/ibpt/ardop2,/organization/formal-organization/sub-department,02: in prereview,,härer.bastian,/kit/division-5/ibpt,ardop2,Abteilung: Beschleuniger-Forschung und -Entwicklung + Betrieb II,Department: Accelerator Research and Development + Operations II,ARD+Op2,ARD+Op2,,,,,bründermann.erik,https://www.ibpt.kit.edu/d2.php,https://www.ibpt.kit.edu/d2.php,,/kit,03 working group cluster,0,0,,0,0,,0,0,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kit/division-5/ibpt/ardop1/accelerators,/organization/working-group,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop1,accelerators,Gruppe: Bechleuniger,Group: Accelerators,Accs,Accs,,,,,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,05 working group,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/uni-hamburg/min/physik/experimental-physik/ag-hillert/seeding,/organization/working-group,02: in prereview,,hillert.wolfgang,/uni-hamburg/min/physik/experimental-physik/ag-hillert,seeding,Team: Fortgeschrittene Seeding-Techniken für XUV- und Angström-Strahlung,Team: Advanced Seeding Techniques for XUV and Angstrom Radiation,AST,AST,,,,,hillert.wolfgang,,,,/uni-hamburg,05 working group,0,,,,,,,,,2,2,2,2,2,2,,,,2,2,2,2,2,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/thzir,/organization/working-group,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop1,thzir,Gruppe: THz/IR-Anwendungen,Applications THz/IR ,ThZIR,ThZIR,,,,,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,05 working group,0,,,0,0,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/desy/m/msk,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,msk,Strahlkontrollen,Group: Beam controls,DESY-MSK,DESY-MSK,,,,,,https://msk.desy.de/,https://msk.desy.de/,Holger Schlarb,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop1/accelerators/bdt,/organization/working-group,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop1/accelerators,bdt,Team: Strahldynamik & Theorie,Team: Beam Dynamics & Theory ,BDT,BDT,,,,,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,05 working group,0,,,0,0,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,5,5,5,5,5,5,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/tu-darmstadt/fb-etit/temf/bp,/organization/formal-organization/sub-department,02: in prereview,,boine-frankenheim.oliver,/tu-darmstadt/fb-etit/temf,bp,Fachgebiet Beschleunigerphysik,Chair of Electromagnetic Field Theory,BP,BP,,,,,boine-frankenheim.oliver,https://www.bp.tu-darmstadt.de/fachgebiet_beschleunigerphysik/index.de.jsp,,,/tu-darmstadt,03 working group cluster,1,1,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tu-darmstadt/fb-etit/temf/bp/puma,/organization/working-group,02: in prereview,,boine-frankenheim.oliver,/tu-darmstadt/fb-etit/temf/bp,puma,Gruppe: PUMA,Group: PUMA,PUMA,PUMA,,,"Im Forschungsprojekt PUMA soll eine mobile Penning-Malmberg-Falle gebaut werden, um Antiprotonen vom Speicherring ELENA am CERN zur Anlage ISOLDE zu transportieren. Dort sollen die Antiprotonen mit exotischen Kernen zur Kollision gebracht werden.","In the PUMA research project, a mobile Penning-Malmberg trap is to be built to transport antiprotons from the ELENA storage ring at CERN to the ISOLDE facility. There, the antiprotons are to be brought into collision with exotic nuclei.",,https://www.bp.tu-darmstadt.de/bp_forschung/puma/puma.de.jsp,,,/tu-darmstadt,05 working group,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tu-darmstadt/fb-etit/temf/bt,/organization/formal-organization/sub-department,02: in prereview,,klingbeil.harald,/tu-darmstadt/fb-etit/temf,bt,Fachgebiet Beschleunigertechnik,Chair of Electromagnetic Field Theory,BT,BT,,,,,klingbeil.harald,https://www.bt.tu-darmstadt.de,,,/tu-darmstadt,03 working group cluster,1,1,,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/tu-darmstadt/fb-etit/temf/emft,/organization/formal-organization/sub-department,02: in prereview,,de-gersem.herbert,/tu-darmstadt/fb-etit/temf,emft,Fachgebiet für Theorie Elektromagnetischer Felder,Chair of Electromagnetic Field Theory,EMFT,EMFT,,,,,de-gersem.herbert,https://www.temf.tu-darmstadt.de/emft/home_emft/index.de.jsp,,,/tu-darmstadt,03 working group cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/desy/mcs,/organization/working-group,02: in prereview,,leemans.wim,/desy,mcs,Gruppe Kontrollsysteme,Control Systems Group,DESY-MCS,DESY-MCS,,,,,,https://mcs.desy.de/index_eng.html,https://mcs.desy.de/index_eng.html,,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop1/accelerators/ci,/organization/working-group,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop1/accelerators,ci,Team: Steuerung & Instrumente,Team: Controls & Instrumentation,CI,CI,,,,,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,05 working group,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/desy/m/mks,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mks,"Gruppe: Kryogenik, Supraleitung","Group: Cryogenics, superconductivity",DESY-MKS,DESY-MKS,,,,,,https://mks.desy.de/,https://mks.desy.de/,T. Schnautz,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop2/drd,/organization/formal-organization/sub-department,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop2,drd,Gruppe: Diagnose R&D,Group: Diagnosis R&D,DRD,DRD,,,,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,03 working group cluster,0,0,,0,0,,0,0,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/desy/m/mdi,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mdi,Gruppe: Diagnose und Instrumentierung,Group: Diagnostics and Instrumentation Group,DESY-MDI,DESY-MDI,,,,,,https://mdi.desy.de/,https://mdi.desy.de/,Kay Wittenburg,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/desy/m,/organization/formal-organization/department,02: in prereview,,leemans.wim,/desy,m,Bereich: Beschleuniger,Division: Accelerators,DESY-M,DESY-M,,,,,leemans.wim,https://www.desy.de/forschung/beschleuniger/index_ger.html,https://www.desy.de/forschung/beschleuniger/index_ger.html,,/desy,03 working group cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop1/accelerators/facilities,/organization/working-group,02: in prereview,,härer.bastian,/kit/division-5/ibpt/ardop1/accelerators,facilities,Team: Anlagen,Team: Facilities,Facs,Facs,,,,,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,05 working group,0,,,0,0,,,,,2,2,2,2,2,2,,,,2,2,2,2,2,2,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/desy/m/mfl,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mfl,Gruppe: FLASH,Group: FLASH,DESY-MFL,DESY-MFL,,,,,,https://flash.desy.de/,https://flash.desy.de/,Mathias Vogt,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/uni-düsseldorf/mnf/physik/ilp/hidding,/organization/working-group,02: in prereview,,hidding.bernhard,/uni-düsseldorf/mnf/physik/ilp,hidding,Gruppe Hidding,Group Hidding,,,,,,,,,,,/uni-düsseldorf,03 working group cluster,1,1,,1,1,,1,1,,,,,,,,,,,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,,,,,,,,,
/desy/m/mhf,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mhf,Gruppe: Hochfrequenztechnik,Group: High-frequency technology,DESY-MHF,DESY-MHF,,,,,,https://mhf.desy.de/,https://mhf.desy.de/,Christos Christou,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/desy/m/min,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,min,Gruppe: Injektion,Group: Injection,DESY-MIN,DESY-MIN,,,,,,https://min.desy.de/,https://min.desy.de/,Heiko Ehrlichmann,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tu-darmstadt/fb-etit/temf,/organization/formal-organization/sub-department,02: in prereview,,de-gersem.herbert,/tu-darmstadt/fb-etit,temf,Institut für Teilchenbeschleunigung und Elektromagnetische Felder,Institute for Accelerator Science und Electromagnetic Fields,TEMF,TEMF,,,,,de-gersem.herbert,https://www.temf.tu-darmstadt.de/temf/index.de.jsp,,,/tu-darmstadt,03 working group cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt,/organization/formal-organization/sub-department,02: in prereview,,härer.bastian,/kit/division-5,ibpt,Institute for Beam Physics and Technology,Institute for Beam Physics and Technology,IBPT,IBPT,,,,,müller.anke-susanne,https://www.ibpt.kit.edu/index.php,https://www.ibpt.kit.edu/index.php,,/kit,03 working group cluster,1,1,,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/desy/m/mls,/organization/working-group,02: in prereview,,leemans.wim,/desy/m,mls,Gruppe: Laser für Plasmabeschleuniger,Group: Lasers for plasma accelerators,DESY-MLS,DESY-MLS,,,,,,https://mpl.desy.de/,https://mpl.desy.de/,Andreas Maier,/desy,05 working group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
